mag,inj,fat,loss,slat,slon,elat,elon,len,wid,TMAX,TMIN,PRCP,SNOW,tornado_occurrence,AWND,WSFI,WSFM,WSFG,WDFG,WSF1,WSF2,WSF5,WDF1,WDF2,WDF5,WDFI,WDFM,WT03,WT11,ACMH,hour,minute,year,month,day,day_of_week,is_weekend,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,part_of_day_Night,part_of_day_Morning,part_of_day_Afternoon,part_of_day_Evening
-1.0,-1.0,-1.0,-1.0,29.528076299907383,-100.34510088596234,29.528076299907383,-100.34510088596234,-1.0,-1.0,16.4,4.5,0.0,0.0,0.0,4.2,9.5,8.0,10.3,45.0,13.4,7.6,9.8,9.999999999999996,30.0,40.000000000000014,8.16845904483201,-44.99999999999999,1.0,0.0,50.0,12,25,1961,8,25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,32.08983520326323,-104.1270176010834,32.08983520326323,-104.1270176010834,-1.0,-1.0,10.0,5.0,14.2,0.0,0.0,4.0,9.5,3.6,12.3,90.0,9.4,7.6,9.8,8.537257632140948,-59.99999999999999,-70.00000000000003,27.619132006183936,30.000000000000004,1.0,0.0,30.0,20,16,1972,6,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,28.80632066415512,-94.6981947182823,28.80632066415512,-94.6981947182823,-1.0,-1.0,26.7,9.6,0.0,0.0,0.0,4.0,9.5,3.6,12.3,270.0,11.6,7.6,9.8,42.63791769333342,20.00000000000001,20.0,1.8059308897707864,25.528779365509312,1.0,1.0,90.0,0,25,1983,12,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.0,-1.0,-1.0,-1.0,29.597071268529827,-106.04433923772896,29.597071268529827,-106.04433923772896,-1.0,-1.0,16.0,7.4,0.0,0.0,0.0,2.7,24.9,7.6,22.4,90.0,8.0,6.3,8.1,60.00000000000001,1.7279410723505153,-30.00000000000003,10.80692287486033,45.00000000000001,1.0,1.0,40.0,20,44,1977,7,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,34.89899177718233,-103.59139120836,34.89899177718233,-103.59139120836,-1.0,-1.0,26.7,16.7,0.0,0.0,0.0,7.1,9.5,8.5,11.3,180.0,10.3,8.0,10.7,-37.15855414405157,0.0,20.00000000000001,23.174000278093317,-45.00000000000001,1.0,1.0,30.0,2,41,1987,2,28,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,33.929930379817264,-105.3071609991349,33.929930379817264,-105.3071609991349,-1.0,-1.0,20.9,14.2,3.0,0.0,0.0,4.4,14.3,7.6,17.9,90.0,8.0,8.0,10.3,20.00000000000001,-67.66220009552886,-61.73403860853943,-1.4033418597069754e-14,90.0,1.0,1.0,50.0,23,14,1969,12,20,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.0,-1.0,-1.0,-1.0,31.31172902175432,-105.1295283907343,31.31172902175432,-105.1295283907343,-1.0,-1.0,36.5,14.1,0.0,0.0,0.0,2.7,5.3,7.6,10.8,225.0,8.0,5.4,6.7,20.0,7.016709298534877e-15,-10.000000000000009,-24.31573917117648,7.016709298534877e-15,1.0,1.0,50.0,13,9,1993,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,29.76467988939476,-99.86904173746515,29.76467988939476,-99.86904173746515,-1.0,-1.0,24.3,5.9,1.2,0.0,0.0,4.0,9.5,7.6,12.3,90.0,8.0,7.6,9.8,90.0,19.207479725344157,14.028462645393263,36.98803487289343,90.0,1.0,1.0,50.0,21,12,2017,6,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,28.95457599286069,-100.4806349727763,28.95457599286069,-100.4806349727763,-1.0,-1.0,21.2,6.5,1.1,0.0,0.0,8.3,9.5,7.6,10.3,90.0,8.0,13.9,15.2,17.38771833485946,-12.240295486395189,24.09293473076309,13.896373407347689,0.0,1.0,0.0,60.0,8,5,1986,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,32.64157524823611,-104.9992433130872,32.64157524823611,-104.9992433130872,-1.0,-1.0,19.2,6.7,0.0,0.0,0.0,5.1,9.5,5.4,7.7,270.0,6.7,7.6,9.8,15.314633714740571,-10.000000000000009,-10.000000000000009,2.774431051300476,-7.016709298534877e-15,1.0,0.0,70.0,3,2,1990,8,24,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,31.72212695077632,-98.17148957258904,31.72212695077632,-98.17148957258904,-1.0,-1.0,22.4,9.7,0.0,0.0,0.0,6.9,9.5,4.0,14.9,90.0,6.3,7.6,9.8,-30.00000000000001,-35.30360067802465,-12.374644793495913,-40.51023971556782,-45.00000000000001,1.0,0.0,63.0,15,22,1991,8,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,31.085020041328274,-106.34112883564724,31.085020041328274,-106.34112883564724,-1.0,-1.0,22.6,8.7,0.0,0.0,0.0,4.0,9.5,5.8,14.4,240.0,11.6,7.6,9.8,-44.78238499876505,-20.0,-20.0,47.16657193393275,-20.70481105463544,1.0,1.0,70.0,4,26,1954,10,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,35.23400009391925,-105.42563965542654,35.23400009391925,-105.42563965542654,-1.0,-1.0,33.7,14.9,0.0,0.0,0.0,4.2,9.5,4.0,7.2,360.0,4.0,9.8,11.2,30.0,25.65890627325528,59.99999999999999,7.016709298534877e-15,-1.4033418597069754e-14,1.0,0.0,80.0,23,37,1957,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,26.715210092034766,-98.17518505584718,26.715210092034766,-98.17518505584718,-1.0,-1.0,16.1,-1.3,0.0,0.0,0.0,8.1,9.5,9.8,13.4,90.0,7.6,16.1,24.1,-10.000000000000057,-47.50529718165661,-39.669228093297605,45.00000000000001,-1.4033418597069754e-14,1.0,1.0,40.0,13,33,1994,11,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,27.85543689639016,-99.33726928072116,27.85543689639016,-99.33726928072116,-1.0,-1.0,19.9,10.3,0.0,0.0,0.0,3.2,9.5,3.6,7.2,360.0,7.2,7.6,9.8,-10.000000000000057,-28.230605370943053,-38.68218745348945,90.0,44.99999999999999,1.0,1.0,90.0,11,4,1986,5,18,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,33.67499324790256,-100.3482907978684,33.67499324790256,-100.3482907978684,-1.0,-1.0,20.0,10.3,0.8,0.0,0.0,4.0,9.5,7.6,7.6,270.0,8.0,7.6,9.8,-4.980925321928883,79.99999999999999,50.0,-27.244444948333403,30.00000000000001,1.0,0.0,50.0,10,24,1992,1,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,33.14588074428096,-98.56065688555132,33.14588074428096,-98.56065688555132,-1.0,-1.0,26.3,12.8,0.0,0.0,0.0,5.3,9.5,5.8,8.2,0.0,4.5,10.3,12.5,6.838478667295959,-10.000000000000009,-69.99999999999997,-45.00000000000001,44.99999999999999,1.0,0.0,50.0,6,16,2005,4,10,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,28.833156286615832,-98.36988820116431,28.833156286615832,-98.36988820116431,-1.0,-1.0,18.9,12.9,0.0,0.0,0.0,2.6,6.5,7.6,13.0,270.0,8.0,5.8,9.8,14.941587611545843,70.0,-30.00000000000001,-61.381125849024784,-6.3611093629270335e-15,1.0,1.0,60.0,7,17,1990,5,13,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,35.555846782698154,-101.00490554510128,35.555846782698154,-101.00490554510128,-1.0,-1.0,15.7,10.0,0.0,0.0,0.0,4.0,25.9,7.2,9.3,270.0,7.6,7.6,9.8,31.2965421298096,-79.99999999999999,-79.99999999999999,-20.704811054635424,-19.47122063449069,1.0,0.0,40.0,17,33,1976,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,36.37924418071762,-104.52288844161303,36.37924418071762,-104.52288844161303,-1.0,-1.0,35.0,10.8,0.4,0.0,0.0,5.7,9.5,7.6,21.9,90.0,8.0,9.4,11.2,79.99999999999999,17.349072554178537,16.778654880960364,-48.68767967855828,-45.00000000000001,1.0,1.0,60.0,17,10,1980,1,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,25.894249480805502,-96.93901478936274,25.894249480805502,-96.93901478936274,-1.0,-1.0,27.0,13.0,0.0,0.0,0.0,4.0,9.5,7.6,7.2,320.0,8.0,7.6,9.8,23.198827554148444,30.0,20.00000000000001,10.067974500010685,-45.00000000000001,1.0,1.0,0.0,5,48,2022,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.130919186649216,-104.58446765523016,32.130919186649216,-104.58446765523016,-1.0,-1.0,32.8,14.4,0.0,0.0,0.0,6.6,9.5,7.6,22.8,270.0,8.0,10.7,10.7,44.47705934475217,-40.00000000000002,30.0,-1.4033418597069754e-14,44.99999999999999,1.0,1.0,20.0,15,43,2002,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,35.27495920081034,-106.4564390056046,35.27495920081034,-106.4564390056046,-1.0,-1.0,21.1,11.3,0.0,0.0,0.0,3.3,4.2,7.6,10.8,225.0,8.0,6.7,11.2,12.240295486395196,-48.9735386299845,33.644087380866615,-3.060507053134498,-20.70481105463544,1.0,1.0,50.0,3,6,2007,9,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,31.18134046034624,-106.03574833297036,31.18134046034624,-106.03574833297036,-1.0,-1.0,20.5,14.4,3.0,0.0,0.0,4.0,13.4,8.9,11.3,270.0,5.4,7.6,9.8,28.96518189144361,-21.672632204837104,-58.93141840299847,-25.789186475277404,-21.449771009273466,1.0,1.0,38.0,5,34,1963,5,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,27.49347663949423,-99.18905487465418,27.49347663949423,-99.18905487465418,-1.0,-1.0,35.2,16.0,0.0,0.0,0.0,4.0,9.5,9.4,12.3,180.0,9.8,7.6,9.8,-50.000000000000014,-12.64266199193749,1.4572037455947162,-22.00000000000002,7.016709298534877e-15,1.0,1.0,50.0,13,35,2014,3,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,26.51080545348755,-94.6114189114959,26.51080545348755,-94.6114189114959,-1.0,-1.0,25.1,12.4,0.0,0.0,0.0,8.0,9.5,5.4,12.9,90.0,8.0,13.0,15.2,-30.251597483494496,-50.000000000000014,-59.99999999999999,45.00000000000001,-32.027760113815,1.0,1.0,50.0,0,0,1969,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,31.1122245529205,-94.8955499750292,31.1122245529205,-94.8955499750292,-1.0,-1.0,22.1,13.0,3.0,0.0,0.0,4.0,9.5,5.4,14.9,270.0,13.9,7.6,9.8,-5.753902037483803,-59.99999999999997,-80.00000000000003,-18.317698411198467,13.633022225366403,1.0,1.0,50.0,11,3,1980,1,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,32.7665454691006,-102.8190892248607,32.7665454691006,-102.8190892248607,-1.0,-1.0,25.7,9.5,0.0,0.0,0.0,4.0,9.5,6.3,17.0,90.0,13.4,7.6,9.8,79.99999999999999,-45.11838004663592,-55.65336741879348,-19.47122063449069,7.016709298534877e-15,1.0,1.0,80.0,1,55,1951,7,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,33.86879239875539,-100.65370521082858,33.86879239875539,-100.65370521082858,-1.0,-1.0,15.4,6.5,0.0,0.0,0.0,4.0,9.5,12.5,9.3,45.0,4.5,7.6,9.8,59.99999999999999,-22.11322235554912,-37.58394679279907,-12.245713563522646,-45.00000000000001,1.0,1.0,50.0,14,35,1951,6,23,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,35.68252554723971,-100.21251969233884,35.68252554723971,-100.21251969233884,-1.0,-1.0,29.7,16.8,0.0,0.0,0.0,5.7,9.5,10.3,8.7,315.0,6.7,7.6,9.8,79.99999999999999,47.7746775847514,64.15323280856764,44.99999999999999,-45.00000000000001,1.0,1.0,50.0,10,18,1951,10,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,26.851889764895382,-103.15582514816188,26.851889764895382,-103.15582514816188,-1.0,-1.0,24.1,14.6,0.0,0.0,0.0,5.7,9.5,6.7,8.2,90.0,7.2,7.6,9.8,-70.00000000000003,28.90518302801477,33.20223542633772,-18.714848950356245,-1.4033418597069754e-14,1.0,1.0,60.0,4,45,1982,7,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,27.37654590996266,-99.29353307003792,27.37654590996266,-99.29353307003792,-1.0,-1.0,16.8,7.0,8.0,0.0,0.0,4.0,9.5,7.6,13.4,290.0,8.0,7.6,9.8,-31.32130437959777,-12.309797992927349,-15.218466938140844,-64.47122063449069,8.421058118149423,1.0,1.0,60.0,13,12,1975,11,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,28.196706808587347,-100.47866495985656,28.196706808587347,-100.47866495985656,-1.0,-1.0,25.0,1.1,0.0,0.0,0.0,3.7,13.0,7.6,0.0,270.0,8.0,11.2,13.4,-24.092934730763115,-30.00000000000003,-39.99999999999999,1.7785129443433594,-45.00000000000001,1.0,1.0,50.0,10,35,2020,8,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,26.095397327955645,-95.28793859063262,26.095397327955645,-95.28793859063262,-1.0,-1.0,25.5,12.2,0.0,0.0,0.0,4.3,9.5,7.6,11.6,45.0,8.0,8.9,7.2,50.0,-1.964859056021796,-11.359334753859056,-32.878349564377494,-1.4033418597069754e-14,1.0,1.0,100.0,21,54,2001,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,30.041138861476416,-97.0728582996198,30.041138861476416,-97.0728582996198,-1.0,-1.0,25.8,15.4,0.0,0.0,0.0,4.0,9.5,7.6,10.3,45.0,8.0,7.6,9.8,20.00000000000001,1.566359124510342,-33.7991081035027,-45.00000000000001,44.99999999999999,1.0,1.0,30.0,13,1,1979,6,17,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,28.32246347858841,-104.62714424793812,28.32246347858841,-104.62714424793812,-1.0,-1.0,23.8,12.0,0.0,0.0,0.0,4.0,10.3,8.5,10.8,270.0,7.6,7.6,9.8,-35.264389682754654,-59.99999999999999,-59.99999999999997,23.0,51.86998306274289,1.0,1.0,70.0,16,15,1994,10,28,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,36.46950765745101,-100.30544600013428,36.46950765745101,-100.30544600013428,-1.0,-1.0,26.4,10.6,0.0,0.0,0.0,6.9,9.5,8.0,12.9,45.0,15.6,7.6,9.8,39.99999999999999,1.0785266940732343,62.50954099287575,-20.70481105463543,-45.00000000000001,1.0,1.0,30.0,21,41,1959,1,18,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,29.77228571016147,-101.68520345454353,29.77228571016147,-101.68520345454353,-1.0,-1.0,23.3,8.5,0.0,0.0,0.0,4.8,9.5,7.6,23.7,225.0,8.0,6.7,8.9,59.99999999999999,-47.936593567293066,-54.46865223719584,-90.0,7.016709298534877e-15,1.0,1.0,90.0,20,19,2007,11,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,35.491399882054594,-104.95883222171253,35.491399882054594,-104.95883222171253,-1.0,-1.0,29.5,15.2,28.8,0.0,0.0,4.0,13.4,6.3,8.2,90.0,7.6,7.6,9.8,90.0,-52.30155366912357,-24.09293473076313,26.985151226805147,-45.00000000000001,1.0,0.0,60.0,12,28,2001,7,8,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,27.75563302697784,-100.1955278610438,27.75563302697784,-100.1955278610438,-1.0,-1.0,18.4,4.9,0.2,0.0,0.0,0.6,14.1,7.6,4.5,240.0,8.0,7.6,13.4,28.407049271739936,-50.000000000000014,-80.00000000000003,-24.52617080396384,45.00000000000001,1.0,1.0,50.0,13,45,1983,7,9,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,33.7161592075317,-93.7030136487446,33.7161592075317,-93.7030136487446,-1.0,-1.0,21.6,9.0,0.0,0.0,0.0,4.0,9.5,7.6,15.6,180.0,8.0,7.6,9.8,9.999999999999996,-5.652632503893381,-5.652632503893381,34.44990198795349,-44.99999999999999,1.0,1.0,50.0,8,21,1959,11,7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,35.720642124869514,-95.94438809258416,35.720642124869514,-95.94438809258416,-1.0,-1.0,16.4,9.4,11.2,0.0,0.0,8.5,9.5,2.7,11.8,90.0,10.3,7.6,9.8,61.67997665382543,-50.000000000000014,-70.00000000000003,-56.39418879049338,-21.449771009273466,1.0,0.0,50.0,22,9,1951,2,18,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,33.66340101012739,-95.07875605077848,33.66340101012739,-95.07875605077848,-1.0,-1.0,15.8,10.4,51.2,0.0,0.0,8.3,9.5,7.6,415.3,90.0,8.0,44.3,8.0,79.99999999999999,-7.180755781458288,-41.30279903186506,6.125064145031307,-45.00000000000001,1.0,1.0,50.0,10,41,1978,5,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,27.50649377716068,-101.28298262046523,27.50649377716068,-101.28298262046523,-1.0,-1.0,13.1,2.8,0.2,0.0,0.0,4.0,9.5,7.6,12.3,0.0,8.0,7.6,9.8,19.163759695357918,-39.99999999999999,-79.99999999999999,-35.41467355684343,13.633022225366409,1.0,1.0,50.0,23,44,2018,12,22,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.0,-1.0,-1.0,-1.0,31.257263278650704,-104.3154795208341,31.257263278650704,-104.3154795208341,-1.0,-1.0,20.7,15.0,0.0,0.0,0.0,7.3,9.5,7.2,10.8,135.0,9.4,7.6,9.8,2.1108878070289703,30.0,7.016709298534877e-15,28.934529874878063,0.0,1.0,1.0,20.0,4,21,1991,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.0,-1.0,-1.0,-1.0,36.39324442151768,-105.96904636577536,36.39324442151768,-105.96904636577536,-1.0,-1.0,33.3,20.5,0.0,0.0,0.0,3.8,7.2,7.6,10.8,270.0,8.0,6.7,9.4,51.99162695147168,-16.913823760116557,-64.06656335231453,-66.4435356908988,-44.99999999999999,1.0,1.0,80.0,2,55,1963,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.0,-1.0,-1.0,-1.0,30.72969754159536,-104.11375260780056,30.72969754159536,-104.11375260780056,-1.0,-1.0,16.2,-1.6,0.0,0.0,0.0,2.1,10.8,7.6,4.5,90.0,8.0,5.8,6.7,30.0,90.0,50.0,33.801013370075665,45.00000000000001,1.0,1.0,50.0,23,49,2015,7,12,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,28.96591658008282,-101.9464345648238,28.96591658008282,-101.9464345648238,-1.0,-1.0,30.3,14.6,0.3,0.0,0.0,1.6,5.5,7.6,8.9,225.0,8.0,5.8,7.2,-7.400142430101563,30.0,30.0,2.5846146523369,20.704811054635424,1.0,1.0,50.0,23,40,1950,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.0,-1.0,-1.0,-1.0,34.860980494928334,-106.55222339418266,34.860980494928334,-106.55222339418266,-1.0,-1.0,15.0,8.3,0.8,0.0,0.0,4.0,9.5,7.6,11.8,80.0,8.0,7.6,9.8,70.0,-55.3434825199182,-56.58769648659946,-45.00000000000001,-1.4033418597069754e-14,1.0,1.0,50.0,19,37,1978,5,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,31.340176848928515,-101.84195353053887,31.340176848928515,-101.84195353053887,-1.0,-1.0,16.0,9.8,7.2,0.0,0.0,2.5,6.8,7.6,11.2,293.0,8.0,6.3,8.1,-10.000000000000057,-59.9360011147248,-35.30360067802463,-11.2050628491729,67.93780884245852,1.0,1.0,50.0,20,19,2020,5,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,27.72683823221831,-101.3156582836189,27.72683823221831,-101.3156582836189,-1.0,-1.0,30.1,16.5,0.0,0.0,0.0,4.0,9.5,7.6,8.2,338.0,8.0,7.6,9.8,16.77865488096035,-29.33215803290337,-12.372265552638169,-90.0,13.63302222536641,1.0,0.0,50.0,16,9,2021,2,13,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,32.527603780541924,-96.83643562581048,32.527603780541924,-96.83643562581048,-1.0,-1.0,17.6,10.8,0.0,0.0,0.0,4.0,9.5,7.6,13.9,90.0,8.0,7.6,9.8,20.00000000000001,-2.55957757388436,-1.1518636894310514,7.016709298534877e-15,90.0,1.0,1.0,20.0,21,9,1983,6,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,31.27287448928457,-106.16852237492463,31.27287448928457,-106.16852237492463,-1.0,-1.0,29.7,16.7,0.0,0.0,0.0,1.1,6.4,7.6,4.9,90.0,8.0,6.7,8.5,23.927464720758906,-59.99999999999997,-49.99999999999999,-28.909412207672748,0.0,1.0,1.0,70.0,7,34,2015,6,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,28.20853722849314,-104.56794309166004,28.20853722849314,-104.56794309166004,-1.0,-1.0,15.5,8.3,23.0,0.0,0.0,4.0,9.5,7.6,6.3,315.0,8.0,7.6,9.8,-17.2293965629589,42.5579501933495,-74.79873266018261,-38.94244126898138,25.528779365509305,1.0,0.0,20.0,5,2,1962,6,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.14663987220702,-105.6435657579567,32.14663987220702,-105.6435657579567,-1.0,-1.0,21.9,16.5,10.2,0.0,0.0,5.2,9.5,7.6,10.3,135.0,8.0,9.8,11.6,79.99999999999999,-0.8365190030446901,16.95966642016525,-61.416759041784665,44.99999999999999,1.0,1.0,13.0,21,25,1978,12,17,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.0,-1.0,-1.0,-1.0,27.40678435300864,-99.78659717048524,27.40678435300864,-99.78659717048524,-1.0,-1.0,22.9,6.2,0.0,0.0,0.0,2.1,8.1,7.6,9.8,90.0,8.0,6.7,9.4,22.68550031586717,9.999999999999996,9.999999999999996,11.991005995370012,70.29164116484229,1.0,1.0,70.0,5,55,2010,8,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,27.90294628448595,-98.88611614419985,27.90294628448595,-98.88611614419985,-1.0,-1.0,26.7,13.4,0.0,0.0,0.0,4.0,16.5,6.7,6.7,90.0,8.0,7.6,9.8,79.99999999999999,-19.626064809592037,30.32350622398813,22.43186198513762,45.00000000000001,1.0,0.0,38.0,18,46,1965,11,24,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,29.57700278864946,-104.23887823232236,29.57700278864946,-104.23887823232236,-1.0,-1.0,34.0,11.7,0.0,0.0,0.0,2.0,19.7,7.6,10.8,270.0,8.0,5.4,6.7,-23.652614387236177,-59.99999999999997,90.0,-22.120756798575822,-13.633022225366414,1.0,1.0,50.0,12,41,1955,9,23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,26.968984119826192,-103.88148986652722,26.968984119826192,-103.88148986652722,-1.0,-1.0,24.4,14.4,0.0,0.0,0.0,3.0,9.5,6.3,6.7,135.0,9.4,7.6,9.8,-69.99999999999997,-18.74723725103751,-28.024320673604706,-22.99999999999999,45.00000000000001,1.0,1.0,20.0,2,7,2004,1,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,26.89142244903012,-101.11056388312464,26.89142244903012,-101.11056388312464,-1.0,-1.0,18.1,11.0,0.4,0.0,0.0,3.8,9.5,7.6,409.0,260.0,8.0,44.3,8.9,6.009134860970805,0.0,50.0,12.90145858635742,-8.213210701738191,1.0,1.0,0.0,20,22,1965,7,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,36.216057372960215,-104.25253359045648,36.216057372960215,-104.25253359045648,-1.0,-1.0,16.4,7.6,0.0,0.0,0.0,1.5,13.2,7.6,2.2,90.0,8.0,4.5,7.6,-40.00000000000002,14.028462645393263,2.110887807028983,-9.705202567408469,-45.00000000000001,1.0,1.0,50.0,7,19,1989,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,27.150769017333523,-98.36979779321771,27.150769017333523,-98.36979779321771,-1.0,-1.0,32.5,11.1,0.0,0.0,0.0,4.0,9.5,7.6,12.3,270.0,8.0,7.6,9.8,-67.73125550470311,-19.20747972534415,-54.46865223719583,-27.619132006183936,90.0,1.0,1.0,60.0,13,39,1987,6,24,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,36.49322989188436,-103.65918659503195,36.49322989188436,-103.65918659503195,-1.0,-1.0,16.2,8.1,1.3,0.0,0.0,4.0,9.5,5.4,8.7,180.0,5.8,7.6,9.8,52.30155366912356,-48.97353862998448,50.0,15.360230258509084,-20.704811054635424,1.0,1.0,70.0,15,31,1983,8,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
